Image number;Picture;Method;Execution time (s);Valid match
129;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_009.png;ORB;1.4540064334869385;False
129;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_009.png;TM_CCOEFF_NORMED;0.006971836090087891;False
129;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_009.png;TM_CCORR_NORMED;0.005970001220703125;False
129;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_009.png;TM_SQDIFF;0.005963325500488281;False
130;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_010.png;SIFT;0.1249690055847168;False
130;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_010.png;ORB;1.9190013408660889;False
130;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_010.png;TM_CCOEFF_NORMED;0.008004188537597656;False
130;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_010.png;TM_CCORR_NORMED;0.007975578308105469;False
130;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_010.png;TM_SQDIFF;0.005982637405395508;False
131;../storage/dataset_alter/dataset1/zoom/img_3.png ../storage/dataset/dataset1_templates/256/img_3_001.png;SIFT;0.3840034008026123;False
131;../storage/dataset_alter/dataset1/zoom/img_3.png ../storage/dataset/dataset1_templates/256/img_3_001.png;ORB;0.8368980884552002;False
131;../storage/dataset_alter/dataset1/zoom/img_3.png ../storage/dataset/dataset1_templates/256/img_3_001.png;TM_CCOEFF_NORMED;0.02034926414489746;False
131;../storage/dataset_alter/dataset1/zoom/img_3.png ../storage/dataset/dataset1_templates/256/img_3_001.png;TM_CCORR_NORMED;0.013965845108032227;False
131;../storage/dataset_alter/dataset1/zoom/img_3.png ../storage/dataset/dataset1_templates/256/img_3_001.png;TM_SQDIFF;0.016002416610717773;False
132;../storage/dataset_alter/dataset1/zoom/img_3.png ../storage/dataset/dataset1_templates/256/img_3_002.png;SIFT;0.34347009658813477;False
132;../storage/dataset_alter/dataset1/zoom/img_3.png ../storage/dataset/dataset1_templates/256/img_3_002.png;ORB;0.5560357570648193;False
